params_x,params_y,params_z,user_attrs_top-1
125.3,158.9,0.09,0.7578125
126.8,149.7,0.07,0.7578125
126.8,149.7,0.07,0.7578125
120.8,148.2,0.08,0.7578125
120.8,148.2,0.08,0.7578125
123.3,149.5,0.18,0.7578125
123.3,149.5,0.18,0.7578125
127.0,155.3,0.5,0.7578125
127.0,155.3,0.5,0.7578125
116.7,157.1,0.13,0.7578125
116.7,157.1,0.13,0.7578125
121.9,160.0,0.18,0.7578125
121.9,160.0,0.18,0.7578125
118.7,158.5,0.5,0.7578125
118.7,158.5,0.5,0.7578125
113.8,160.0,0.25,0.7578125
113.8,160.0,0.25,0.7578125
120.1,154.2,0.0,0.7578125
120.1,154.2,0.0,0.7578125
117.7,148.1,0.14,0.7578125
117.7,148.1,0.14,0.7578125
113.3,159.3,0.08,0.7578125
113.3,159.3,0.08,0.7578125
120.7,151.6,0.04,0.7578125
120.7,151.6,0.04,-1.0
121.6,159.0,0.05,0.7578125
121.6,159.0,0.05,0.7578125
114.9,158.4,0.15,0.7578125
114.9,158.4,0.15,0.7578125
124.4,158.3,0.03,0.7578125
124.4,158.3,0.03,0.7578125
127.0,153.7,0.23,0.7578125
127.0,153.7,0.23,0.7578125
118.7,155.3,0.06,-1.0
118.7,155.3,0.06,-1.0
116.8,159.8,0.16,0.7578125
116.8,159.8,0.16,0.7578125
121.1,160.0,0.42,0.7578125
121.1,160.0,0.42,0.7578125
118.7,157.4,0.07,-1.0
118.7,157.4,0.07,-1.0
124.5,148.4,0.24,0.7578125
124.5,148.4,0.24,0.7578125
120.0,151.6,0.46,0.7578125
120.0,151.6,0.46,0.7578125
114.9,156.7,0.32,0.7578125
114.9,156.7,0.32,0.7578125
122.5,149.5,0.21,0.7578125
122.5,149.5,0.21,0.7578125
125.4,150.3,0.13,0.7578125
125.4,150.3,0.13,0.7578125
118.5,159.1,0.4,0.7578125
118.5,159.1,0.4,0.7578125
117.4,158.6,0.21,0.7578125
117.4,158.6,0.21,0.7578125
120.8,152.5,0.23,0.7578125
120.8,152.5,0.23,0.7578125
116.8,159.3,0.34,0.7578125
116.8,159.3,0.34,0.7578125
119.1,159.3,0.09,0.7578125
119.1,159.3,0.09,0.7578125
118.7,149.2,0.28,0.7578125
118.7,149.2,0.28,0.7578125
124.4,148.7,0.38,0.7578125
124.4,148.7,0.38,0.7578125
126.6,157.9,0.01,0.7578125
126.6,157.9,0.01,0.7578125
116.2,155.1,0.46,0.7578125
116.2,155.1,0.46,0.7578125
118.5,156.1,0.36,-1.0
118.5,156.1,0.36,-1.0
124.4,150.3,0.06,0.7578125
124.4,150.3,0.06,0.7578125
116.0,157.9,0.25,0.7578125
116.0,157.9,0.25,0.7578125
119.9,156.0,0.45,-1.0
119.9,156.0,0.45,-1.0
118.3,156.0,0.15,-1.0
118.3,156.0,0.15,-1.0
126.0,149.7,0.23,0.7578125
126.0,149.7,0.23,0.7578125
116.6,155.3,0.26,0.7578125
116.6,155.3,0.26,0.7578125
119.4,149.2,0.07,0.7578125
119.4,149.2,0.07,0.7578125
124.3,154.3,0.29,0.7578125
124.3,154.3,0.29,0.7578125
115.8,148.8,0.37,0.7578125
115.8,148.8,0.37,0.7578125
126.9,151.8,0.39,0.7578125
126.9,151.8,0.39,0.7578125
121.6,150.5,0.32,0.7578125
121.6,150.5,0.32,0.7578125
121.5,156.8,0.33,-1.0
121.5,156.8,0.33,-1.0
117.5,153.1,0.0,0.7578125
117.5,153.1,0.0,0.7578125
115.1,151.9,0.31,0.7578125
115.1,151.9,0.31,0.7578125
122.2,150.2,0.13,0.7578125
122.2,150.2,0.13,0.7578125
114.4,159.8,0.19,0.7578125
114.4,159.8,0.19,0.7578125
123.7,149.1,0.06,0.7578125
123.7,149.1,0.06,0.7578125
122.9,156.3,0.47000000000000003,-1.0
122.9,156.3,0.47000000000000003,-1.0
115.2,149.9,0.35000000000000003,0.7578125
115.2,149.9,0.35000000000000003,0.7578125
125.0,156.4,0.23,0.7578125
125.0,156.4,0.23,0.7578125
113.7,154.2,0.11,0.7578125
113.7,154.2,0.11,0.7578125
123.3,149.5,0.29,0.7578125
123.3,149.5,0.29,0.7578125
119.9,155.2,0.3,-1.0
119.9,155.2,0.3,-1.0
117.6,152.8,0.46,0.7578125
117.6,152.8,0.46,0.7578125
124.2,159.8,0.4,0.7578125
124.2,159.8,0.4,0.7578125
120.3,158.2,0.19,0.7578125
120.3,158.2,0.19,0.7578125
126.9,159.6,0.0,0.7578125
126.9,159.6,0.0,0.7578125
126.9,159.6,0.13,0.7578125
126.9,159.6,0.13,0.7578125
119.8,159.7,0.49,0.7578125
119.8,159.7,0.49,0.7578125
119.6,148.0,0.31,0.7578125
119.6,148.0,0.31,0.7578125
124.1,152.3,0.23,0.7578125
124.1,152.3,0.23,0.7578125
127.0,154.0,0.4,0.7578125
127.0,154.0,0.4,0.7578125
118.3,150.1,0.49,0.7578125
118.3,150.1,0.49,0.7578125
124.3,153.4,0.39,0.7578125
124.3,153.4,0.39,-1.0
118.1,152.7,0.32,0.7578125
118.1,152.7,0.32,0.7578125
115.3,158.7,0.26,0.7578125
115.3,158.7,0.26,0.7578125
120.7,149.5,0.2,0.7578125
120.7,149.5,0.2,0.7578125
121.8,158.2,0.42,0.7578125
121.8,158.2,0.42,0.7578125
119.8,156.2,0.06,-1.0
119.8,156.2,0.06,-1.0
120.2,153.4,0.38,0.7578125
120.2,153.4,0.38,0.7578125
117.0,154.8,0.12,0.7578125
117.0,154.8,0.12,0.7578125
127.0,148.2,0.36,0.7578125
127.0,148.2,0.36,0.7578125
124.9,148.2,0.12,0.7578125
124.9,148.2,0.12,0.7578125
116.9,159.8,0.07,0.7578125
116.9,159.8,0.07,0.7578125
116.6,156.3,0.04,0.7578125
116.6,156.3,0.04,0.7578125
126.0,154.9,0.17,0.7578125
126.0,154.9,0.17,0.7578125
118.2,159.8,0.19,0.7578125
118.2,159.8,0.19,0.7578125
121.4,153.9,0.12,0.7578125
121.4,153.9,0.12,0.7578125
113.2,148.8,0.3,0.7578125
113.2,148.8,0.3,0.7578125
114.5,157.2,0.36,0.7578125
114.5,157.2,0.36,0.7578125
113.0,156.8,0.31,0.7578125
113.0,156.8,0.31,0.7578125
122.1,152.0,0.09,0.7578125
122.1,152.0,0.09,0.7578125
121.8,156.0,0.39,-1.0
121.8,156.0,0.39,-1.0
124.7,150.0,0.16,0.7578125
124.7,150.0,0.16,0.7578125
120.0,158.0,0.4,0.7578125
120.0,158.0,0.4,0.7578125
122.0,158.3,0.12,0.7578125
122.0,158.3,0.12,0.7578125
113.0,157.7,0.15,0.7578125
113.0,157.7,0.15,0.7578125
127.0,150.7,0.2,0.7578125
127.0,150.7,0.2,0.7578125
126.2,150.5,0.37,0.7578125
126.2,150.5,0.37,0.7578125
118.8,149.9,0.14,0.7578125
118.8,149.9,0.14,0.7578125
114.0,155.8,0.43,0.7578125
114.0,155.8,0.43,0.7578125
127.0,149.2,0.28,0.7578125
127.0,149.2,0.28,0.7578125
116.0,159.9,0.22,0.7578125
116.0,159.9,0.22,0.7578125
125.8,156.3,0.44,0.7578125
125.8,156.3,0.44,0.7578125
120.1,160.0,0.14,0.7578125
120.1,160.0,0.14,0.7578125
116.3,159.9,0.43,0.7578125
116.3,159.9,0.43,0.7578125
123.5,148.0,0.31,0.7578125
123.5,148.0,0.31,0.7578125
121.7,152.2,0.31,0.7578125
121.7,152.2,0.31,0.7578125
125.7,151.0,0.08,-1.0
125.7,151.0,0.08,0.7578125
115.7,157.4,0.18,0.7578125
115.7,157.4,0.18,0.7578125
122.5,155.5,0.34,-1.0
122.5,155.5,0.34,-1.0
124.7,151.7,0.0,-1.0
124.7,151.7,0.0,-1.0
115.4,151.3,0.23,0.7578125
115.4,151.3,0.23,0.7578125
121.0,148.4,0.23,0.7578125
121.0,148.4,0.23,0.7578125
116.1,160.0,0.29,0.7578125
116.1,160.0,0.29,0.7578125
126.7,155.4,0.22,0.7578125
126.7,155.4,0.22,0.7578125
126.7,158.0,0.07,0.7578125
126.7,158.0,0.07,0.7578125
124.7,150.4,0.23,0.7578125
124.7,150.4,0.23,0.7578125
117.0,154.8,0.03,0.7578125
117.0,154.8,0.03,0.7578125
121.8,151.4,0.17,0.7578125
121.8,151.4,0.17,0.7578125
119.1,151.4,0.5,0.7578125
119.1,151.4,0.5,0.7578125
126.5,152.2,0.07,0.7578125
126.5,152.2,0.07,0.7578125
118.0,148.4,0.09,0.7578125
118.0,148.4,0.09,0.7578125
117.9,157.6,0.25,0.7578125
117.9,157.6,0.25,0.7578125
121.7,156.3,0.2,-1.0
121.7,156.3,0.2,-1.0
122.3,150.1,0.42,0.7578125
122.3,150.1,0.42,0.7578125
123.2,148.9,0.17,0.7578125
123.2,148.9,0.17,0.7578125
121.3,154.6,0.26,0.7578125
121.3,154.6,0.26,0.7578125
113.4,158.6,0.2,0.7578125
113.4,158.6,0.2,0.7578125
123.7,155.1,0.24,-1.0
123.7,155.1,0.24,0.7578125
116.6,155.0,0.2,0.7578125
116.6,155.0,0.2,0.7578125
113.0,150.8,0.3,0.7578125
113.0,150.8,0.3,0.7578125
117.2,157.2,0.35000000000000003,0.7578125
117.2,157.2,0.35000000000000003,0.7578125
119.1,153.7,0.24,0.7578125
119.1,153.7,0.24,0.7578125
119.9,150.8,0.35000000000000003,0.7578125
119.9,150.8,0.35000000000000003,0.7578125
123.3,150.4,0.1,0.7578125
123.3,150.4,0.1,0.7578125
113.6,149.7,0.16,0.7578125
113.6,149.7,0.16,0.7578125
124.6,152.5,0.15,-1.0
124.6,152.5,0.15,-1.0
119.3,148.1,0.12,0.7578125
119.3,148.1,0.12,0.7578125
113.1,157.2,0.41000000000000003,0.7578125
113.1,157.2,0.41000000000000003,0.7578125
120.2,154.3,0.34,0.7578125
120.2,154.3,0.34,0.7578125
127.0,154.6,0.31,0.7578125
127.0,154.6,0.31,0.7578125
125.3,157.1,0.13,0.7578125
125.3,157.1,0.13,0.7578125
120.5,149.7,0.5,0.7578125
120.5,149.7,0.5,0.7578125
117.7,158.7,0.13,0.7578125
117.7,158.7,0.13,0.7578125
123.7,151.5,0.29,0.7578125
123.7,151.5,0.29,0.7578125
122.7,158.4,0.19,0.7578125
122.7,158.4,0.19,0.7578125
116.1,149.7,0.43,0.7578125
116.1,149.7,0.43,0.7578125
114.5,160.0,0.14,0.7578125
114.5,160.0,0.14,0.7578125
125.8,153.8,0.46,0.7578125
125.8,153.8,0.46,0.7578125
117.3,160.0,0.37,0.7578125
117.3,160.0,0.37,0.7578125
119.3,154.9,0.03,-1.0
119.3,154.9,0.03,-1.0
114.7,158.1,0.25,0.7578125
114.7,158.1,0.25,0.7578125
118.6,153.8,0.07,-1.0
118.6,153.8,0.07,-1.0
125.5,148.2,0.19,0.7578125
125.5,148.2,0.19,0.7578125
113.4,156.1,0.5,0.7578125
113.4,156.1,0.5,0.7578125
120.3,160.0,0.3,0.7578125
120.3,160.0,0.3,0.7578125
121.7,148.0,0.18,0.7578125
121.7,148.0,0.18,0.7578125
124.6,154.6,0.46,0.7578125
124.6,154.6,0.46,0.7578125
114.6,158.8,0.34,0.7578125
114.6,158.8,0.34,0.7578125
124.1,154.5,0.38,0.7578125
124.1,154.5,0.38,0.7578125
122.2,152.5,0.03,-1.0
122.2,152.5,0.03,-1.0
121.7,154.6,0.5,0.7578125
121.7,154.6,0.5,0.7578125
114.6,150.9,0.41000000000000003,0.7578125
114.6,150.9,0.41000000000000003,0.7578125
126.9,150.6,0.12,0.7578125
126.9,150.6,0.12,0.7578125
122.1,157.6,0.44,0.7578125
122.1,157.6,0.44,0.7578125
119.5,155.9,0.42,-1.0
119.5,155.9,0.42,-1.0
123.0,159.3,0.47000000000000003,0.7578125
123.0,159.3,0.47000000000000003,0.7578125
125.0,150.0,0.49,0.7578125
125.0,150.0,0.49,0.7578125
119.3,151.8,0.01,0.7578125
119.3,151.8,0.01,0.7578125
125.5,149.8,0.3,0.7578125
125.5,149.8,0.3,0.7578125
126.7,157.3,0.01,0.7578125
126.7,157.3,0.01,0.7578125
119.7,149.2,0.44,0.7578125
119.7,149.2,0.44,0.7578125
123.3,150.5,0.16,0.7578125
123.3,150.5,0.16,0.7578125
113.5,155.3,0.24,0.7578125
113.5,155.3,0.24,0.7578125
119.2,159.1,0.43,0.7578125
119.2,159.1,0.43,0.7578125
121.8,149.6,0.28,0.7578125
121.8,149.6,0.28,0.7578125
121.2,148.0,0.27,0.7578125
121.2,148.0,0.27,0.7578125
115.7,151.0,0.34,0.7578125
115.7,151.0,0.34,0.7578125
113.2,156.3,0.38,0.7578125
113.2,156.3,0.38,0.7578125
118.2,148.1,0.03,0.7578125
118.2,148.1,0.03,0.7578125
123.3,148.1,0.12,0.7578125
123.3,148.1,0.12,0.7578125
122.3,152.8,0.26,0.7578125
122.3,152.8,0.26,0.7578125
122.5,156.5,0.02,-1.0
122.5,156.5,0.02,-1.0
126.7,156.6,0.42,0.7578125
126.7,156.6,0.42,0.7578125
122.3,160.0,0.16,0.7578125
122.3,160.0,0.16,0.7578125
126.9,156.0,0.28,0.7578125
126.9,156.0,0.28,0.7578125
113.0,158.3,0.29,0.7578125
113.0,158.3,0.29,0.7578125
123.2,157.2,0.33,-1.0
123.2,157.2,0.33,-1.0
119.6,152.0,0.13,0.7578125
119.6,152.0,0.13,0.7578125
118.7,157.3,0.18,-1.0
118.7,157.3,0.18,-1.0
115.5,158.6,0.19,0.7578125
115.5,158.6,0.19,0.7578125
116.8,160.0,0.28,0.7578125
116.8,160.0,0.28,0.7578125
116.7,155.4,0.33,0.7578125
116.7,155.4,0.33,0.7578125
123.6,149.6,0.25,0.7578125
123.6,149.6,0.25,0.7578125
120.6,154.2,0.08,0.7578125
120.6,154.2,0.08,0.7578125
116.6,156.9,0.28,0.7578125
116.6,156.9,0.28,0.7578125
114.7,148.4,0.48,0.7578125
114.7,148.4,0.48,0.7578125
116.4,158.2,0.5,0.7578125
116.4,158.2,0.5,0.7578125
118.6,148.9,0.5,0.7578125
118.6,148.9,0.5,0.7578125
114.7,156.7,0.1,0.7578125
114.7,156.7,0.1,0.7578125
127.0,154.5,0.44,0.7578125
127.0,154.5,0.44,0.7578125
117.0,158.1,0.09,0.7578125
117.0,158.1,0.09,0.7578125
121.6,153.5,0.39,0.7578125
121.6,153.5,0.39,0.7578125
119.5,160.0,0.18,0.7578125
119.5,160.0,0.18,0.7578125
126.6,152.4,0.12,0.7578125
126.6,152.4,0.12,-1.0
125.0,150.4,0.15,0.7578125
125.0,150.4,0.15,0.7578125
116.1,152.2,0.09,0.7578125
116.1,152.2,0.09,0.7578125
118.7,155.3,0.12,-1.0
118.7,155.3,0.12,-1.0
113.0,159.6,0.23,0.7578125
113.0,159.6,0.23,0.7578125
126.7,156.2,0.08,0.7578125
126.7,156.2,0.08,0.7578125
124.3,155.2,0.33,0.7578125
124.3,155.2,0.33,0.7578125
120.4,156.0,0.31,-1.0
120.4,156.0,0.31,-1.0
117.2,154.6,0.21,0.7578125
117.2,154.6,0.21,0.7578125
120.0,150.6,0.12,0.7578125
120.0,150.6,0.12,0.7578125
126.4,152.6,0.22,0.7578125
126.4,152.6,0.22,0.7578125
126.8,150.7,0.32,0.7578125
126.8,150.7,0.32,0.7578125
116.4,157.2,0.02,0.7578125
116.4,157.2,0.02,0.7578125
126.9,152.9,0.31,0.7578125
126.9,152.9,0.31,-1.0
124.7,149.4,0.36,0.7578125
124.7,149.4,0.36,0.7578125
124.6,158.5,0.06,0.7578125
124.6,158.5,0.06,0.7578125
120.9,155.3,0.38,0.7578125
120.9,155.3,0.38,0.7578125
116.4,158.6,0.3,0.7578125
116.4,158.6,0.3,0.7578125
118.1,160.0,0.22,0.7578125
118.1,160.0,0.22,0.7578125
116.0,154.8,0.12,0.7578125
116.0,154.8,0.12,0.75
116.0,154.8,0.12,0.7578125
114.2,155.2,0.1,0.7578125
114.2,155.2,0.1,0.7578125
114.5,155.6,0.18,0.7578125
114.5,155.6,0.18,0.7578125
118.2,155.3,0.09,-1.0
118.2,155.3,0.09,-1.0
115.0,153.6,0.07,0.7578125
115.0,153.6,0.07,0.7578125
114.3,155.0,0.12,0.7578125
114.3,155.0,0.12,0.7578125
120.7,158.1,0.45,0.7578125
120.7,158.1,0.45,0.7578125
115.8,153.3,0.05,0.7578125
115.8,153.3,0.05,0.7578125
118.6,155.0,0.14,-1.0
118.6,155.0,0.14,-1.0
116.0,154.4,0.17,0.7578125
116.0,154.4,0.17,0.7578125
116.3,156.9,0.16,0.7578125
116.3,156.9,0.16,0.7578125
115.2,155.0,0.1,0.7578125
115.2,155.0,0.1,0.7578125
117.5,158.5,0.29,0.7578125
117.5,158.5,0.29,0.7578125
120.2,158.6,0.25,0.7578125
120.2,158.6,0.25,0.7578125
115.8,154.2,0.11,0.7578125
115.8,154.2,0.11,0.7578125
116.2,157.2,0.09,-1.0
116.2,157.2,0.09,0.7578125
115.2,159.9,0.27,0.7578125
115.2,159.9,0.27,0.7578125
116.7,156.0,0.17,0.7578125
116.7,156.0,0.17,0.7578125
117.3,155.0,0.07,0.7578125
117.3,155.0,0.07,0.7578125
116.8,154.2,0.09,0.7578125
116.8,154.2,0.09,0.7578125
116.2,154.8,0.01,0.7578125
116.2,154.8,0.01,0.7578125
117.1,156.1,0.14,0.7578125
117.1,156.1,0.14,0.7578125
115.0,155.1,0.21,0.7578125
115.0,155.1,0.21,0.7578125
124.9,156.2,0.28,0.7578125
124.9,156.2,0.28,0.7578125
115.6,153.5,0.28,0.7578125
115.6,153.5,0.28,0.7578125
117.7,153.4,0.11,0.7578125
117.7,153.4,0.11,-1.0
115.4,151.8,0.38,0.7578125
115.4,151.8,0.38,0.7578125
124.4,154.8,0.01,-1.0
124.4,154.8,0.01,-1.0
117.3,158.7,0.41000000000000003,0.7578125
117.3,158.7,0.41000000000000003,0.7578125
114.4,158.8,0.19,0.7578125
114.4,158.8,0.19,0.7578125
118.3,155.1,0.01,-1.0
118.3,155.1,0.01,-1.0
116.9,154.6,0.15,0.7578125
116.9,154.6,0.15,0.7578125
123.5,153.2,0.36,0.7578125
123.5,153.2,0.36,0.7578125
115.7,154.2,0.13,0.7578125
115.7,154.2,0.13,0.7578125
122.1,152.7,0.5,0.7578125
122.1,152.7,0.5,0.7578125
115.0,159.2,0.35000000000000003,0.7578125
115.0,159.2,0.35000000000000003,0.7578125
122.5,154.9,0.27,-1.0
122.5,154.9,0.27,-1.0
121.3,159.2,0.36,0.7578125
121.3,159.2,0.36,0.7578125
114.4,158.6,0.44,0.7578125
114.4,158.6,0.44,0.7578125
113.9,157.1,0.24,0.7578125
113.9,157.1,0.24,0.7578125
119.2,154.4,0.22,-1.0
119.2,154.4,0.22,-1.0
124.6,157.4,0.49,0.7578125
124.6,157.4,0.49,0.7578125
115.7,150.3,0.08,0.7578125
115.7,150.3,0.08,0.7578125
117.9,155.7,0.27,-1.0
117.9,155.7,0.27,-1.0
119.2,151.2,0.42,0.7578125
119.2,151.2,0.42,0.7578125
115.3,155.2,0.06,0.7578125
115.3,155.2,0.06,0.7578125
120.2,158.7,0.12,0.7578125
120.2,158.7,0.12,0.7578125
118.7,153.4,0.03,-1.0
118.7,153.4,0.03,-1.0
113.7,152.9,0.16,0.7578125
113.7,152.9,0.16,0.7578125
118.2,148.3,0.2,0.7578125
118.2,148.3,0.2,0.7578125
127.0,153.0,0.44,0.7578125
127.0,153.0,0.44,0.7578125
124.5,153.3,0.07,-1.0
124.5,153.3,0.07,-1.0
116.0,155.5,0.1,0.7578125
116.0,155.5,0.1,0.7578125
115.3,160.0,0.23,0.7578125
115.3,160.0,0.23,0.7578125
117.3,159.7,0.13,0.7578125
117.3,159.7,0.13,0.7578125
119.7,150.3,0.28,0.7578125
119.7,150.3,0.28,0.7578125
122.0,149.4,0.5,0.7578125
122.0,149.4,0.5,0.7578125
115.9,155.5,0.37,0.7578125
115.9,155.5,0.37,0.7578125
125.2,148.6,0.31,0.7578125
125.2,148.6,0.31,0.7578125
114.0,153.6,0.42,0.7578125
114.0,153.6,0.42,0.7578125
113.1,159.0,0.15,0.7578125
113.1,159.0,0.15,0.7578125
121.9,152.3,0.33,0.7578125
121.9,152.3,0.33,0.7578125
118.2,157.8,0.18,0.7578125
118.2,157.8,0.18,0.7578125
113.2,159.9,0.32,0.7578125
113.2,159.9,0.32,0.7578125
121.9,148.1,0.0,0.7578125
121.9,148.1,0.0,0.7578125
124.7,157.7,0.0,0.7578125
124.7,157.7,0.0,0.7578125
121.4,154.5,0.37,0.7578125
121.4,154.5,0.37,0.7578125
120.5,152.7,0.27,0.7578125
120.5,152.7,0.27,0.7578125
115.2,157.7,0.3,0.7578125
115.2,157.7,0.3,0.7578125
121.7,159.6,0.23,0.7578125
121.7,159.6,0.23,0.7578125
119.0,149.5,0.17,0.7578125
119.0,149.5,0.17,0.7578125
119.5,157.1,0.34,-1.0
119.5,157.1,0.34,-1.0
120.0,160.0,0.44,0.7578125
120.0,160.0,0.44,0.7578125
125.0,152.8,0.41000000000000003,-1.0
125.0,152.8,0.41000000000000003,-1.0
127.0,157.5,0.04,0.7578125
127.0,157.5,0.04,0.7578125
119.2,154.8,0.31,-1.0
119.2,154.8,0.31,-1.0
118.0,150.0,0.0,0.7578125
118.0,150.0,0.0,0.7578125
122.2,154.6,0.32,0.7578125
122.2,154.6,0.32,0.7578125
114.9,157.8,0.2,0.7578125
114.9,157.8,0.2,0.7578125
120.7,154.3,0.01,0.7578125
120.7,154.3,0.01,0.7578125
125.7,154.8,0.39,0.7578125
125.7,154.8,0.39,0.7578125
120.6,156.4,0.23,-1.0
120.6,156.4,0.23,-1.0
116.0,153.5,0.18,0.7578125
116.0,153.5,0.18,0.7578125
121.3,156.9,0.43,-1.0
121.3,156.9,0.43,-1.0
116.0,156.0,0.07,0.7578125
116.0,156.0,0.07,0.7578125
116.6,149.4,0.14,0.7578125
116.6,149.4,0.14,0.7578125
125.4,154.1,0.25,-1.0
125.4,154.1,0.25,-1.0
116.3,159.8,0.17,0.7578125
116.3,159.8,0.17,0.7578125
125.3,158.1,0.17,0.7578125
125.3,158.1,0.17,0.7578125
119.9,151.0,0.5,0.7578125
119.9,151.0,0.5,0.7578125
117.3,150.8,0.42,0.7578125
117.3,150.8,0.42,0.7578125
122.6,155.8,0.42,-1.0
122.6,155.8,0.42,-1.0
117.3,158.8,0.23,0.7578125
117.3,158.8,0.23,0.7578125
117.4,153.7,0.17,0.7578125
117.4,153.7,0.17,0.7578125
115.5,150.2,0.3,0.7578125
115.5,150.2,0.3,0.7578125
115.4,157.1,0.39,0.7578125
115.4,157.1,0.39,0.7578125
121.3,158.9,0.15,0.7578125
121.3,158.9,0.15,0.7578125
115.1,154.6,0.32,0.7578125
115.1,154.6,0.32,0.7578125
115.6,156.1,0.23,0.7578125
115.6,156.1,0.23,0.7578125
126.1,148.0,0.1,0.7578125
126.1,148.0,0.1,0.7578125
119.4,158.3,0.32,0.7578125
119.4,158.3,0.32,0.7578125
120.1,148.3,0.15,0.7578125
120.1,148.3,0.15,0.7578125
118.8,149.9,0.07,0.7578125
118.8,149.9,0.07,0.7578125
119.2,156.6,0.09,-1.0
119.2,156.6,0.09,-1.0
120.5,152.9,0.05,0.7578125
120.5,152.9,0.05,-1.0
113.0,150.1,0.43,0.7578125
113.0,150.1,0.43,0.7578125
120.4,159.9,0.22,0.7578125
120.4,159.9,0.22,0.7578125
118.6,160.0,0.06,0.7578125
118.6,160.0,0.06,0.7578125
126.9,150.8,0.46,0.7578125
126.9,150.8,0.46,0.7578125
117.4,155.5,0.06,0.7578125
117.4,155.5,0.06,0.7578125
123.8,153.7,0.18,0.7578125
123.8,153.7,0.18,0.7578125
118.7,159.8,0.38,0.7578125
118.7,159.8,0.38,0.7578125
113.0,160.0,0.18,0.7578125
113.0,160.0,0.18,0.7578125
126.4,153.9,0.13,-1.0
126.4,153.9,0.13,0.7578125
124.1,155.7,0.43,0.7578125
124.1,155.7,0.43,0.7578125
120.4,148.1,0.36,0.7578125
120.4,148.1,0.36,0.7578125
121.3,153.8,0.21,0.7578125
121.3,153.8,0.21,0.7578125
113.3,157.1,0.21,0.7578125
113.3,157.1,0.21,0.7578125
120.3,153.8,0.31,0.7578125
120.3,153.8,0.31,0.7578125
115.0,152.9,0.15,0.7578125
115.0,152.9,0.15,0.7578125
123.8,148.0,0.24,0.7578125
123.8,148.0,0.24,0.7578125
119.6,148.1,0.25,0.7578125
119.6,148.1,0.25,0.7578125
126.2,157.7,0.34,0.7578125
126.2,157.7,0.34,0.7578125
115.0,158.7,0.25,0.7578125
115.0,158.7,0.25,0.7578125
119.5,153.5,0.43,0.7578125
119.5,153.5,0.43,0.7578125
123.0,153.8,0.32,0.7578125
123.0,153.8,0.32,0.7578125
118.2,148.2,0.09,0.7578125
118.2,148.2,0.09,0.7578125
125.3,156.1,0.06,0.7578125
125.3,156.1,0.06,0.7578125
113.1,154.7,0.36,0.7578125
113.1,154.7,0.36,0.7578125
117.0,158.5,0.12,0.7578125
117.0,158.5,0.12,0.7578125
119.7,155.2,0.08,-1.0
119.7,155.2,0.08,-1.0
123.5,151.8,0.05,-1.0
123.5,151.8,0.05,-1.0
119.5,158.0,0.43,0.7578125
119.5,158.0,0.43,0.7578125
114.9,156.0,0.45,0.7578125
114.9,156.0,0.45,0.7578125
115.2,156.4,0.13,0.7578125
115.2,156.4,0.13,0.7578125
114.3,149.4,0.35000000000000003,0.7578125
114.3,149.4,0.35000000000000003,0.7578125
118.2,152.1,0.13,0.7578125
118.2,152.1,0.13,0.7578125
115.6,150.2,0.48,0.7578125
115.6,150.2,0.48,0.7578125
124.8,150.0,0.0,0.7578125
124.8,150.0,0.0,0.7578125
121.7,160.0,0.48,0.7578125
121.7,160.0,0.48,0.7578125
124.9,151.2,0.37,0.7578125
124.9,151.2,0.37,0.7578125
117.4,151.0,0.35000000000000003,0.7578125
117.4,151.0,0.35000000000000003,0.7578125
121.0,156.6,0.38,-1.0
121.0,156.6,0.38,-1.0
117.1,154.3,0.06,0.7578125
117.1,154.3,0.06,0.7578125
116.3,158.9,0.37,0.7578125
116.3,158.9,0.37,0.7578125
121.9,150.1,0.37,0.7578125
121.9,150.1,0.37,0.7578125
126.9,158.2,0.09,0.7578125
126.9,158.2,0.09,0.7578125
124.8,148.0,0.42,0.7578125
124.8,148.0,0.42,0.7578125
113.6,152.0,0.35000000000000003,0.7578125
113.6,152.0,0.35000000000000003,0.7578125
113.2,157.0,0.37,0.7578125
113.2,157.0,0.37,0.7578125
123.5,157.5,0.38,0.7578125
123.5,157.5,0.38,0.7578125
115.2,159.4,0.06,0.7578125
115.2,159.4,0.06,0.7578125
123.2,157.4,0.28,-1.0
123.2,157.4,0.28,-1.0
127.0,150.8,0.28,0.7578125
127.0,150.8,0.28,0.7578125
121.7,152.0,0.14,0.7578125
121.7,152.0,0.14,0.7578125
115.1,155.3,0.17,0.7578125
115.1,155.3,0.17,0.7578125
118.4,148.9,0.42,0.7578125
118.4,148.9,0.42,0.7578125
115.6,159.2,0.33,0.7578125
115.6,159.2,0.33,0.7578125
115.3,155.3,0.27,0.7578125
115.3,155.3,0.27,0.7578125
118.2,160.0,0.5,0.7578125
118.2,160.0,0.5,0.7578125
126.9,148.0,0.3,0.7578125
126.9,148.0,0.3,0.7578125
126.2,155.2,0.34,0.7578125
126.2,155.2,0.34,0.7578125
113.0,158.3,0.21,0.7578125
113.0,158.3,0.21,0.7578125
120.9,152.0,0.37,0.7578125
120.9,152.0,0.37,0.7578125
126.1,151.6,0.04,0.7578125
126.1,151.6,0.04,0.7578125
115.1,158.2,0.13,0.7578125
115.1,158.2,0.13,0.7578125
121.4,149.8,0.24,0.7578125
121.4,149.8,0.24,0.7578125
