params_x,params_y,params_z,params_voltage,user_attrs_top-1
123.9,154.2,0.49,200,0.7578125
123.2,155.6,0.23,300,0.7578125
123.2,155.6,0.23,300,0.7578125
124.7,154.0,0.66,350,0.7578125
124.7,154.0,0.66,350,0.7578125
124.7,154.5,0.24,150,0.7578125
124.7,154.5,0.24,150,0.75
124.7,154.5,0.24,150,0.7578125
124.60000000000001,157.1,0.23,350,-1.0
124.60000000000001,157.1,0.23,350,0.7578125
122.80000000000001,153.4,0.91,200,0.7578125
122.80000000000001,153.4,0.91,200,0.7578125
124.80000000000001,154.1,0.27,200,0.75
124.80000000000001,154.1,0.27,200,0.7578125
124.80000000000001,154.1,0.27,200,0.7578125
122.60000000000001,155.1,0.31,250,0.7578125
122.60000000000001,155.1,0.31,250,0.7578125
125.4,154.5,0.63,300,0.7578125
125.4,154.5,0.63,300,0.7578125
123.2,155.4,0.03,300,0.7578125
123.2,155.4,0.03,300,0.7578125
123.60000000000001,154.9,0.0,150,0.7578125
123.60000000000001,154.9,0.0,150,0.75
123.60000000000001,154.9,0.0,150,0.75
123.60000000000001,154.9,0.0,150,0.7578125
123.30000000000001,154.6,0.1,150,0.75
123.30000000000001,154.6,0.1,150,0.7578125
123.30000000000001,154.6,0.1,150,0.7578125
122.7,154.6,0.04,150,0.7578125
122.7,154.6,0.04,150,0.7578125
123.10000000000001,154.7,0.32,350,-1.0
123.10000000000001,154.7,0.32,350,0.7578125
124.0,155.0,0.02,200,-1.0
124.0,155.0,0.02,200,0.7578125
123.5,155.4,0.0,150,0.7578125
123.5,155.4,0.0,150,0.7578125
123.5,155.0,0.28,300,0.7578125
123.5,155.0,0.28,300,0.75
123.5,155.0,0.28,300,0.7578125
123.4,154.79999999999998,0.02,150,0.7578125
123.4,154.79999999999998,0.02,150,0.7578125
124.80000000000001,154.29999999999998,0.01,150,0.7578125
124.80000000000001,154.29999999999998,0.01,150,0.7578125
123.9,154.4,0.07,150,0.7578125
123.9,154.4,0.07,150,0.75
123.9,154.4,0.07,150,0.7578125
123.80000000000001,155.7,0.01,200,0.7578125
123.80000000000001,155.7,0.01,200,0.75
123.80000000000001,155.7,0.01,200,-1.0
122.4,155.0,0.41000000000000003,300,0.7578125
122.4,155.0,0.41000000000000003,300,0.7578125
123.9,154.29999999999998,0.0,200,0.7578125
123.9,154.29999999999998,0.0,200,0.7578125
123.30000000000001,155.4,0.14,250,0.7578125
123.30000000000001,155.4,0.14,250,0.7578125
122.30000000000001,153.6,0.4,250,0.7578125
122.30000000000001,153.6,0.4,250,0.7578125
122.7,156.1,0.36,300,0.7578125
122.7,156.1,0.36,300,0.7578125
123.5,154.9,0.19,250,0.7578125
123.5,154.9,0.19,250,0.7578125
124.4,154.0,0.58,300,0.7578125
124.4,154.0,0.58,300,0.7578125
124.10000000000001,153.2,0.68,200,0.75
124.10000000000001,153.2,0.68,200,0.7578125
124.10000000000001,153.2,0.68,200,0.7578125
124.2,153.6,0.21,150,0.7578125
124.2,153.6,0.21,150,0.75
124.2,153.6,0.21,150,0.7578125
124.0,153.5,0.65,350,0.7578125
124.0,153.5,0.65,350,0.7578125
124.60000000000001,156.4,0.26,350,0.7578125
124.60000000000001,156.4,0.26,350,0.7578125
125.30000000000001,154.6,0.65,350,0.7578125
125.30000000000001,154.6,0.65,350,0.7578125
123.80000000000001,153.9,0.21,200,0.7578125
123.80000000000001,153.9,0.21,200,0.7578125
122.7,155.4,0.62,350,0.7578125
122.7,155.4,0.62,350,0.7578125
124.60000000000001,155.29999999999998,0.86,350,0.7578125
124.60000000000001,155.29999999999998,0.86,350,0.7578125
123.9,155.1,0.39,200,0.7578125
123.9,155.1,0.39,200,0.7578125
124.5,153.29999999999998,0.06,200,0.7578125
124.5,153.29999999999998,0.06,200,0.7578125
124.2,154.4,0.33,150,0.7578125
124.2,154.4,0.33,150,0.7578125
123.10000000000001,154.29999999999998,0.03,300,0.7421875
123.10000000000001,154.29999999999998,0.03,300,-1.0
123.10000000000001,154.29999999999998,0.03,300,0.7578125
123.2,154.0,0.19,300,0.75
123.2,154.0,0.19,300,0.75
123.2,154.0,0.19,300,0.7578125
123.2,154.0,0.19,300,0.7578125
123.7,153.9,0.27,300,0.7578125
123.7,153.9,0.27,300,0.7578125
123.30000000000001,155.0,0.15,300,0.7578125
123.30000000000001,155.0,0.15,300,0.75
123.30000000000001,155.0,0.15,300,-1.0
122.10000000000001,153.79999999999998,0.16,300,0.7578125
122.10000000000001,153.79999999999998,0.16,300,0.7578125
123.10000000000001,154.4,0.04,350,-1.0
123.10000000000001,154.4,0.04,350,-1.0
123.0,153.79999999999998,0.22,300,0.7578125
123.0,153.79999999999998,0.22,300,0.7578125
122.5,154.4,0.02,300,-1.0
122.5,154.4,0.02,300,0.7578125
122.7,154.4,0.28,300,0.75
122.7,154.4,0.28,300,0.7578125
122.7,154.4,0.28,300,0.7578125
123.0,154.4,0.04,300,0.7578125
123.0,154.4,0.04,300,0.7578125
125.0,154.29999999999998,0.15,200,0.7578125
125.0,154.29999999999998,0.15,200,0.7578125
124.4,153.9,0.38,200,0.7578125
124.4,153.9,0.38,200,0.7578125
122.9,153.2,0.06,300,0.7578125
122.9,153.2,0.06,300,-1.0
122.80000000000001,153.9,0.12,250,0.7578125
122.80000000000001,153.9,0.12,250,0.7578125
124.0,153.2,0.12,300,0.7578125
124.0,153.2,0.12,300,0.7578125
124.60000000000001,154.4,0.21,150,0.7578125
124.60000000000001,154.4,0.21,150,0.7578125
123.10000000000001,154.5,0.6900000000000001,150,0.7578125
123.10000000000001,154.5,0.6900000000000001,150,0.7578125
122.7,155.0,0.23,300,0.75
122.7,155.0,0.23,300,0.7578125
122.7,155.0,0.23,300,0.75
122.7,155.0,0.23,300,-1.0
122.80000000000001,154.79999999999998,0.18,300,-1.0
122.80000000000001,154.79999999999998,0.18,300,0.7578125
121.80000000000001,155.0,0.21,300,0.7578125
121.80000000000001,155.0,0.21,300,0.7578125
124.2,154.4,0.16,300,-1.0
124.2,154.4,0.16,300,0.7578125
123.0,154.6,0.5,300,0.7578125
123.0,154.6,0.5,300,0.7578125
122.7,155.2,0.25,300,-1.0
122.7,155.2,0.25,300,0.7578125
123.0,154.0,0.06,300,0.7578125
123.0,154.0,0.06,300,0.7578125
123.80000000000001,156.1,0.09,350,-1.0
123.80000000000001,156.1,0.09,350,-1.0
123.5,154.2,0.11,300,0.7578125
123.5,154.2,0.11,300,0.7578125
124.60000000000001,153.7,0.15,150,0.75
124.60000000000001,153.7,0.15,150,0.75
124.60000000000001,153.7,0.15,150,0.7578125
124.60000000000001,153.7,0.15,150,0.7578125
122.5,155.5,0.33,350,0.7578125
122.5,155.5,0.33,350,0.7578125
122.60000000000001,155.2,0.2,250,0.7578125
122.60000000000001,155.2,0.2,250,0.7578125
124.7,153.9,0.27,150,0.7578125
124.7,153.9,0.27,150,0.75
124.7,153.9,0.27,150,0.7578125
124.5,153.29999999999998,0.07,150,0.7578125
124.5,153.29999999999998,0.07,150,0.7578125
124.10000000000001,156.7,0.3,350,0.7578125
124.10000000000001,156.7,0.3,350,0.7578125
123.9,153.79999999999998,0.08,150,0.7578125
123.9,153.79999999999998,0.08,150,0.75
123.9,153.79999999999998,0.08,150,0.7578125
124.80000000000001,153.9,0.04,150,0.7578125
124.80000000000001,153.9,0.04,150,0.7578125
122.4,154.9,0.25,300,0.75
122.4,154.9,0.25,300,0.7578125
122.4,154.9,0.25,300,-1.0
122.80000000000001,155.7,0.3,300,0.7578125
122.80000000000001,155.7,0.3,300,0.7578125
124.60000000000001,155.29999999999998,0.2,350,-1.0
124.60000000000001,155.29999999999998,0.2,350,0.7578125
124.9,156.9,0.12,350,0.7421875
124.9,156.9,0.12,350,0.125
124.9,156.9,0.12,350,-1.0
124.9,156.9,0.12,350,0.7578125
124.9,156.9,0.12,350,0.7578125
124.9,156.9,0.12,350,-1.0
124.30000000000001,156.9,0.14,350,0.7578125
124.30000000000001,156.9,0.14,350,0.7578125
124.60000000000001,156.9,0.07,350,0.1328125
124.60000000000001,156.9,0.07,350,0.7578125
124.60000000000001,156.9,0.07,350,-1.0
124.60000000000001,156.9,0.07,350,0.109375
124.60000000000001,156.9,0.07,350,0.7578125
124.60000000000001,156.9,0.07,350,-1.0
124.60000000000001,156.9,0.07,350,0.7578125
124.60000000000001,156.9,0.07,350,0.7578125
125.30000000000001,156.5,0.3,350,0.7578125
125.30000000000001,156.5,0.3,350,0.7578125
124.80000000000001,157.0,0.09,350,0.7421875
124.80000000000001,157.0,0.09,350,0.7578125
124.80000000000001,157.0,0.09,350,-1.0
125.10000000000001,156.7,0.18,350,0.7578125
125.10000000000001,156.7,0.18,350,0.75
125.10000000000001,156.7,0.18,350,0.125
125.10000000000001,156.7,0.18,350,0.7578125
125.10000000000001,156.7,0.18,350,0.7578125
125.10000000000001,156.7,0.18,350,-1.0
124.7,156.6,0.03,350,-1.0
124.7,156.6,0.03,350,-1.0
125.0,156.2,0.03,350,-1.0
125.0,156.2,0.03,350,0.1015625
125.0,156.2,0.03,350,0.7578125
125.0,156.2,0.03,350,-1.0
125.0,156.2,0.03,350,-1.0
125.4,157.0,0.08,350,0.7578125
125.4,157.0,0.08,350,-1.0
124.60000000000001,157.1,0.01,300,0.7578125
124.60000000000001,157.1,0.01,300,0.7578125
124.4,157.0,0.11,350,0.7578125
124.4,157.0,0.11,350,0.7578125
125.10000000000001,156.29999999999998,0.13,350,0.7578125
125.10000000000001,156.29999999999998,0.13,350,0.7578125
125.30000000000001,156.2,0.05,350,-1.0
125.30000000000001,156.2,0.05,350,0.7578125
124.60000000000001,157.1,0.11,350,0.7578125
124.60000000000001,157.1,0.11,350,0.75
124.60000000000001,157.1,0.11,350,0.6171875
124.60000000000001,157.1,0.11,350,0.7578125
124.80000000000001,155.6,0.0,300,-1.0
124.80000000000001,155.6,0.0,300,0.7578125
125.30000000000001,157.1,0.08,350,0.7578125
125.30000000000001,157.1,0.08,350,0.7578125
124.9,156.4,0.06,350,-1.0
124.9,156.4,0.06,350,-1.0
125.2,157.1,0.23,350,0.7578125
125.2,157.1,0.23,350,-1.0
124.9,156.7,0.21,300,-1.0
124.9,156.7,0.21,300,0.7578125
124.2,157.0,0.11,350,0.75
124.2,157.0,0.11,350,0.7578125
124.2,157.0,0.11,350,0.7578125
124.30000000000001,157.1,0.41000000000000003,300,0.7578125
124.30000000000001,157.1,0.41000000000000003,300,0.7578125
125.10000000000001,156.4,0.12,300,0.75
125.10000000000001,156.4,0.12,300,-1.0
125.10000000000001,156.4,0.12,300,-1.0
124.9,156.9,0.0,350,0.7578125
124.9,156.9,0.0,350,0.7578125
124.80000000000001,156.1,0.13,350,-1.0
124.80000000000001,156.1,0.13,350,0.1171875
124.80000000000001,156.1,0.13,350,-1.0
124.80000000000001,156.1,0.13,350,0.7578125
124.80000000000001,156.1,0.13,350,-1.0
124.4,156.0,0.1,350,-1.0
124.4,156.0,0.1,350,-1.0
124.2,156.4,0.09,300,-1.0
124.2,156.4,0.09,300,-1.0
125.30000000000001,154.9,0.08,350,-1.0
125.30000000000001,154.9,0.08,350,-1.0
124.9,157.0,0.08,300,0.7578125
124.9,157.0,0.08,300,0.7578125
123.0,157.1,0.04,350,0.7578125
123.0,157.1,0.04,350,0.7578125
124.60000000000001,156.7,0.15,350,-1.0
124.60000000000001,156.7,0.15,350,0.7578125
124.7,155.6,0.08,350,-1.0
124.7,155.6,0.08,350,0.7578125
125.4,156.5,0.23,350,0.75
125.4,156.5,0.23,350,0.7578125
125.4,156.5,0.23,350,0.75
125.4,156.5,0.23,350,0.7578125
124.9,157.0,0.06,350,0.7578125
124.9,157.0,0.06,350,-1.0
121.7,155.79999999999998,0.04,200,0.7578125
121.7,155.79999999999998,0.04,200,0.7578125
125.30000000000001,155.9,0.09,350,0.7578125
125.30000000000001,155.9,0.09,350,0.7578125
124.7,155.79999999999998,0.43,350,-1.0
124.7,155.79999999999998,0.43,350,0.7578125
124.5,156.29999999999998,0.18,350,0.75
124.5,156.29999999999998,0.18,350,0.125
124.5,156.29999999999998,0.18,350,0.7578125
124.5,156.29999999999998,0.18,350,0.75
124.5,156.29999999999998,0.18,350,0.7578125
124.5,156.29999999999998,0.18,350,-1.0
124.5,156.29999999999998,0.18,350,-1.0
124.5,156.9,0.19,350,0.7578125
124.5,156.9,0.19,350,0.7578125
124.10000000000001,156.0,0.21,350,-1.0
124.10000000000001,156.0,0.21,350,-1.0
124.60000000000001,156.9,0.2,350,0.7578125
124.60000000000001,156.9,0.2,350,-1.0
124.2,157.1,0.03,350,0.7578125
124.2,157.1,0.03,350,0.7578125
124.80000000000001,156.5,0.31,350,0.7578125
124.80000000000001,156.5,0.31,350,0.7578125
123.4,155.4,0.32,250,0.7578125
123.4,155.4,0.32,250,0.7578125
124.7,156.0,0.11,350,0.7578125
124.7,156.0,0.11,350,0.7578125
125.0,156.5,0.18,350,0.7578125
125.0,156.5,0.18,350,-1.0
124.60000000000001,156.7,0.15,350,-1.0
124.60000000000001,156.7,0.15,350,-1.0
124.30000000000001,156.4,0.01,350,-1.0
124.30000000000001,156.4,0.01,350,-1.0
125.0,155.9,0.15,300,0.7578125
125.0,155.9,0.15,300,0.7578125
124.60000000000001,156.0,0.24,350,-1.0
124.60000000000001,156.0,0.24,350,-1.0
122.9,154.9,0.1,250,0.7578125
122.9,154.9,0.1,250,0.7578125
124.80000000000001,156.6,0.18,350,0.1171875
124.80000000000001,156.6,0.18,350,0.7578125
124.80000000000001,156.6,0.18,350,-1.0
124.80000000000001,156.6,0.18,350,-1.0
124.80000000000001,156.6,0.18,350,-1.0
125.0,156.5,0.15,350,0.7578125
125.0,156.5,0.15,350,0.1484375
125.0,156.5,0.15,350,-1.0
125.0,156.5,0.15,350,-1.0
125.0,156.5,0.15,350,-1.0
124.60000000000001,157.1,0.25,300,-1.0
124.60000000000001,157.1,0.25,300,0.7578125
124.9,156.6,0.14,350,-1.0
124.9,156.6,0.14,350,0.7578125
125.30000000000001,156.6,0.3,300,0.7578125
125.30000000000001,156.6,0.3,300,0.7578125
124.80000000000001,155.6,0.0,350,0.7578125
124.80000000000001,155.6,0.0,350,0.7578125
125.30000000000001,156.6,0.01,300,0.7578125
125.30000000000001,156.6,0.01,300,-1.0
124.60000000000001,156.5,0.29,350,0.7578125
124.60000000000001,156.5,0.29,350,0.7578125
122.10000000000001,154.7,0.41000000000000003,350,0.75
122.10000000000001,154.7,0.41000000000000003,350,0.7578125
122.10000000000001,154.7,0.41000000000000003,350,0.7578125
124.80000000000001,157.1,0.17,350,0.75
124.80000000000001,157.1,0.17,350,0.7578125
124.80000000000001,157.1,0.17,350,0.7578125
124.80000000000001,156.1,0.18,350,0.7578125
124.80000000000001,156.1,0.18,350,0.7578125
125.10000000000001,156.6,0.15,350,0.7578125
125.10000000000001,156.6,0.15,350,0.7578125
125.30000000000001,156.7,0.02,150,0.7578125
125.30000000000001,156.7,0.02,150,0.7578125
124.60000000000001,156.0,0.19,350,0.7578125
124.60000000000001,156.0,0.19,350,-1.0
125.0,156.7,0.02,350,0.7578125
125.0,156.7,0.02,350,-1.0
123.5,155.9,0.18,300,0.7578125
123.5,155.9,0.18,300,0.7578125
124.5,156.4,0.15,350,-1.0
124.5,156.4,0.15,350,0.7578125
124.7,156.4,0.01,350,0.7578125
124.7,156.4,0.01,350,0.7578125
121.5,153.79999999999998,0.67,250,0.7578125
121.5,153.79999999999998,0.67,250,0.7578125
124.4,156.2,0.16,300,0.7421875
124.4,156.2,0.16,300,0.7578125
124.4,156.2,0.16,300,0.7578125
124.60000000000001,156.1,0.06,250,-1.0
124.60000000000001,156.1,0.06,250,0.75
124.60000000000001,156.1,0.06,250,0.125
124.60000000000001,156.1,0.06,250,0.75
124.60000000000001,156.1,0.06,250,0.75
124.60000000000001,156.1,0.06,250,0.1328125
124.60000000000001,156.1,0.06,250,-1.0
124.60000000000001,156.1,0.06,250,0.7578125
124.60000000000001,156.1,0.06,250,-1.0
124.60000000000001,156.1,0.06,250,0.7578125
124.60000000000001,156.1,0.06,250,0.7578125
124.0,156.1,0.09,250,0.7578125
124.0,156.1,0.09,250,0.7578125
123.9,156.5,0.14,300,-1.0
123.9,156.5,0.14,300,-1.0
124.4,156.4,0.13,300,0.7578125
124.4,156.4,0.13,300,-1.0
123.80000000000001,155.29999999999998,0.29,300,0.7578125
123.80000000000001,155.29999999999998,0.29,300,-1.0
125.10000000000001,155.6,0.25,250,0.7578125
125.10000000000001,155.6,0.25,250,0.7578125
124.4,155.4,0.21,250,0.7578125
124.4,155.4,0.21,250,0.7578125
124.5,156.0,0.21,250,0.75
124.5,156.0,0.21,250,0.7578125
124.5,156.0,0.21,250,0.7578125
124.5,156.0,0.4,300,-1.0
124.5,156.0,0.4,300,0.7578125
123.9,157.0,0.23,350,0.75
123.9,157.0,0.23,350,0.75
123.9,157.0,0.23,350,0.7578125
123.9,157.0,0.23,350,0.75
123.9,157.0,0.23,350,0.7578125
125.10000000000001,156.0,0.17,200,0.7578125
125.10000000000001,156.0,0.17,200,0.7578125
124.60000000000001,156.2,0.18,250,-1.0
124.60000000000001,156.2,0.18,250,0.7578125
125.2,156.7,0.23,350,-1.0
125.2,156.7,0.23,350,-1.0
123.30000000000001,155.9,0.91,200,0.7578125
123.30000000000001,155.9,0.91,200,0.7578125
124.60000000000001,157.0,0.05,350,0.7578125
124.60000000000001,157.0,0.05,350,-1.0
124.80000000000001,156.9,0.32,350,0.7578125
124.80000000000001,156.9,0.32,350,-1.0
124.4,155.9,0.06,300,0.7578125
124.4,155.9,0.06,300,0.7578125
124.9,156.1,0.04,300,-1.0
124.9,156.1,0.04,300,0.7578125
122.4,155.6,0.27,200,0.7578125
122.4,155.6,0.27,200,0.7578125
122.9,156.1,0.17,350,0.7578125
122.9,156.1,0.17,350,0.7578125
124.5,155.79999999999998,0.04,250,0.7578125
124.5,155.79999999999998,0.04,250,0.7578125
125.10000000000001,156.1,0.16,350,0.7578125
125.10000000000001,156.1,0.16,350,0.7578125
122.7,155.4,0.15,250,0.7578125
122.7,155.4,0.15,250,0.7578125
125.4,156.4,0.02,350,-1.0
125.4,156.4,0.02,350,-1.0
124.10000000000001,156.2,0.21,350,0.7578125
124.10000000000001,156.2,0.21,350,-1.0
124.0,156.79999999999998,0.15,250,0.7578125
124.0,156.79999999999998,0.15,250,0.7578125
123.5,155.6,0.52,350,0.7578125
123.5,155.6,0.52,350,0.7578125
124.80000000000001,156.2,0.02,200,0.7578125
124.80000000000001,156.2,0.02,200,0.7578125
124.60000000000001,157.1,0.15,350,0.7578125
124.60000000000001,157.1,0.15,350,0.7578125
124.9,156.1,0.27,300,-1.0
124.9,156.1,0.27,300,0.7578125
124.30000000000001,156.5,0.31,300,-1.0
124.30000000000001,156.5,0.31,300,0.7578125
125.10000000000001,156.7,0.19,300,0.7578125
125.10000000000001,156.7,0.19,300,-1.0
124.5,156.29999999999998,0.2,350,-1.0
124.5,156.29999999999998,0.2,350,0.75
124.5,156.29999999999998,0.2,350,-1.0
123.9,156.4,0.01,350,-1.0
123.9,156.4,0.01,350,0.7578125
123.2,153.79999999999998,0.35000000000000003,150,0.7578125
123.2,153.79999999999998,0.35000000000000003,150,0.7578125
124.30000000000001,156.7,0.61,350,0.7578125
124.30000000000001,156.7,0.61,350,0.7578125
123.10000000000001,155.29999999999998,0.32,250,0.7578125
123.10000000000001,155.29999999999998,0.32,250,0.7578125
123.2,155.1,0.33,300,0.7578125
123.2,155.1,0.33,300,0.7578125
122.60000000000001,156.0,0.16,300,0.7578125
122.60000000000001,156.0,0.16,300,0.7578125
124.4,156.5,0.09,300,0.7578125
124.4,156.5,0.09,300,0.15625
124.4,156.5,0.09,300,0.7578125
124.4,156.5,0.09,300,0.7578125
124.4,156.5,0.09,300,0.1328125
124.4,156.5,0.09,300,0.7578125
124.4,156.5,0.09,300,0.7578125
124.4,156.5,0.09,300,0.125
124.4,156.5,0.09,300,0.7578125
124.4,156.5,0.09,300,-1.0
124.4,156.5,0.09,300,0.75
124.4,156.5,0.09,300,0.7578125
124.10000000000001,156.7,0.13,300,0.7578125
124.10000000000001,156.7,0.13,300,0.75
124.10000000000001,156.7,0.13,300,0.7578125
124.4,157.0,0.03,250,0.7578125
124.4,157.0,0.03,250,0.7578125
124.9,157.1,0.22,300,-1.0
124.9,157.1,0.22,300,0.7578125
124.60000000000001,156.5,0.13,300,0.7578125
124.60000000000001,156.5,0.13,300,0.1171875
124.60000000000001,156.5,0.13,300,0.7578125
124.60000000000001,156.5,0.13,300,-1.0
124.60000000000001,156.5,0.13,300,-1.0
124.5,156.2,0.11,300,0.7578125
124.5,156.2,0.11,300,0.7578125
124.60000000000001,156.2,0.19,300,0.7578125
124.60000000000001,156.2,0.19,300,-1.0
124.4,156.5,0.1,300,0.7578125
124.4,156.5,0.1,300,0.75
124.4,156.5,0.1,300,0.7578125
124.5,156.2,0.0,350,-1.0
124.5,156.2,0.0,350,0.7578125
124.7,157.1,0.35000000000000003,350,0.75
124.7,157.1,0.35000000000000003,350,-1.0
124.7,157.1,0.35000000000000003,350,0.7578125
125.4,157.1,0.15,300,0.7578125
125.4,157.1,0.15,300,0.7578125
124.5,156.7,0.21,300,-1.0
124.5,156.7,0.21,300,0.7578125
124.7,156.4,0.06,300,0.7578125
124.7,156.4,0.06,300,-1.0
124.80000000000001,155.9,0.03,250,0.7578125
124.80000000000001,155.9,0.03,250,0.75
124.80000000000001,155.9,0.03,250,0.125
124.80000000000001,155.9,0.03,250,0.75
124.80000000000001,155.9,0.03,250,-1.0
124.80000000000001,155.9,0.03,250,0.1171875
124.80000000000001,155.9,0.03,250,-1.0
124.80000000000001,155.9,0.03,250,0.7578125
124.80000000000001,155.9,0.03,250,0.7578125
124.80000000000001,155.9,0.03,250,0.75
124.80000000000001,155.9,0.03,250,0.7578125
125.30000000000001,155.4,0.06,300,-1.0
125.30000000000001,155.4,0.06,300,0.7578125
122.5,156.79999999999998,0.3,250,0.7578125
122.5,156.79999999999998,0.3,250,0.7578125
123.4,155.7,0.1,250,0.7578125
123.4,155.7,0.1,250,0.7578125
125.0,155.7,0.12,250,0.7578125
125.0,155.7,0.12,250,0.7578125
125.0,156.5,0.17,250,-1.0
125.0,156.5,0.17,250,0.7578125
125.4,156.2,0.02,250,0.75
125.4,156.2,0.02,250,-1.0
125.4,156.2,0.02,250,0.7578125
125.2,155.7,0.28,350,-1.0
125.2,155.7,0.28,350,0.7578125
124.10000000000001,156.5,0.0,250,0.75
124.10000000000001,156.5,0.0,250,-1.0
124.10000000000001,156.5,0.0,250,0.7578125
124.7,155.29999999999998,0.07,250,-1.0
124.7,155.29999999999998,0.07,250,0.7578125
124.4,157.1,0.01,350,0.7578125
124.4,157.1,0.01,350,-1.0
124.5,157.0,0.22,350,0.7578125
124.5,157.0,0.22,350,0.7578125
125.10000000000001,156.6,0.13,350,-1.0
125.10000000000001,156.6,0.13,350,0.7578125
125.10000000000001,156.5,0.22,350,-1.0
125.10000000000001,156.5,0.22,350,0.7578125
123.4,155.2,0.6,250,0.7578125
123.4,155.2,0.6,250,0.7578125
123.4,155.1,0.18,350,-1.0
123.4,155.1,0.18,350,-1.0
124.10000000000001,155.79999999999998,0.02,250,0.7578125
124.10000000000001,155.79999999999998,0.02,250,0.7578125
122.60000000000001,155.2,0.46,350,-1.0
122.60000000000001,155.2,0.46,350,0.7578125
123.4,154.9,1.0,150,0.7578125
123.4,154.9,1.0,150,0.7578125
122.4,154.9,0.02,200,0.75
122.4,154.9,0.02,200,-1.0
122.4,154.9,0.02,200,0.7578125
122.30000000000001,154.7,0.19,250,0.7578125
122.30000000000001,154.7,0.19,250,0.7578125
124.80000000000001,156.6,0.11,350,-1.0
124.80000000000001,156.6,0.11,350,-1.0
122.80000000000001,155.4,0.2,300,0.7578125
122.80000000000001,155.4,0.2,300,0.7578125
123.2,154.79999999999998,0.22,250,0.75
123.2,154.79999999999998,0.22,250,0.7578125
123.2,154.79999999999998,0.22,250,0.7578125
124.9,155.7,0.03,250,-1.0
124.9,155.7,0.03,250,0.7578125
125.4,157.1,0.17,350,0.7578125
125.4,157.1,0.17,350,0.7578125
123.30000000000001,154.5,0.01,300,-1.0
123.30000000000001,154.5,0.01,300,0.75
123.30000000000001,154.5,0.01,300,-1.0
124.5,156.1,0.16,350,0.7578125
124.5,156.1,0.16,350,0.7578125
124.7,157.0,0.13,350,0.7578125
124.7,157.0,0.13,350,-1.0
123.5,155.5,0.13,300,-1.0
123.5,155.5,0.13,300,-1.0
125.10000000000001,156.29999999999998,0.01,300,-1.0
125.10000000000001,156.29999999999998,0.01,300,-1.0
124.9,156.79999999999998,0.0,350,0.7578125
124.9,156.79999999999998,0.0,350,-1.0
124.60000000000001,156.4,0.28,350,0.75
124.60000000000001,156.4,0.28,350,0.7578125
124.60000000000001,156.4,0.28,350,-1.0
124.0,156.9,0.07,300,0.7578125
124.0,156.9,0.07,300,0.7578125
123.4,155.1,0.19,250,0.7578125
123.4,155.1,0.19,250,0.7578125
122.0,155.6,0.27,300,0.7578125
122.0,155.6,0.27,300,0.7578125
123.2,155.29999999999998,0.31,350,0.7578125
123.2,155.29999999999998,0.31,350,0.7578125
124.9,156.5,0.01,250,0.75
124.9,156.5,0.01,250,0.7578125
124.9,156.5,0.01,250,0.7578125
124.30000000000001,156.5,0.13,350,-1.0
124.30000000000001,156.5,0.13,350,-1.0
122.7,155.7,0.81,300,0.7578125
122.7,155.7,0.81,300,0.7578125
124.4,156.29999999999998,0.27,200,0.7578125
124.4,156.29999999999998,0.27,200,0.7578125
124.60000000000001,156.6,0.0,300,0.7578125
124.60000000000001,156.6,0.0,300,-1.0
125.4,155.7,0.14,350,-1.0
125.4,155.7,0.14,350,0.7578125
123.80000000000001,156.9,0.22,350,-1.0
123.80000000000001,156.9,0.22,350,0.7578125
124.10000000000001,153.2,0.01,150,0.7578125
124.10000000000001,153.2,0.01,150,0.7578125
125.10000000000001,156.2,0.08,350,0.1328125
125.10000000000001,156.2,0.08,350,-1.0
125.10000000000001,156.2,0.08,350,0.7578125
125.10000000000001,156.2,0.08,350,-1.0
125.10000000000001,156.2,0.08,350,0.7578125
122.80000000000001,155.29999999999998,0.41000000000000003,250,0.7578125
122.80000000000001,155.29999999999998,0.41000000000000003,250,0.7578125
124.7,155.79999999999998,0.13,350,0.7578125
124.7,155.79999999999998,0.13,350,-1.0
122.5,154.9,0.05,300,0.7578125
122.5,154.9,0.05,300,0.7578125
124.2,155.4,0.14,300,-1.0
124.2,155.4,0.14,300,0.7578125
125.4,156.0,0.12,350,0.7578125
125.4,156.0,0.12,350,0.75
125.4,156.0,0.12,350,0.7578125
122.5,154.7,0.31,350,0.7578125
122.5,154.7,0.31,350,-1.0
124.9,156.29999999999998,0.31,350,0.75
124.9,156.29999999999998,0.31,350,0.7578125
124.9,156.29999999999998,0.31,350,-1.0
121.4,157.0,0.86,150,0.7578125
121.4,157.0,0.86,150,0.7578125
124.7,155.9,0.22,350,0.75
124.7,155.9,0.22,350,0.1328125
124.7,155.9,0.22,350,0.7578125
124.7,155.9,0.22,350,0.75
124.7,155.9,0.22,350,0.7578125
124.7,155.9,0.22,350,-1.0
124.7,155.9,0.22,350,0.75
124.7,155.9,0.22,350,0.7578125
124.80000000000001,155.79999999999998,0.36,350,0.75
124.80000000000001,155.79999999999998,0.36,350,0.7578125
124.80000000000001,155.79999999999998,0.36,350,0.7578125
124.9,156.0,0.22,350,0.7578125
124.9,156.0,0.22,350,0.75
124.9,156.0,0.22,350,-1.0
124.80000000000001,156.2,0.02,350,0.109375
124.80000000000001,156.2,0.02,350,0.1328125
124.80000000000001,156.2,0.02,350,0.125
124.80000000000001,156.2,0.02,350,-1.0
124.80000000000001,156.2,0.02,350,0.7578125
